Site,SiteTown,Date,Time,Recorders,Temperature_°C,Humidity_%,Rain,Cloud_cover_%,Wind,Transect_ID,Latitude,Longitude,Site_type,Section,WFMeadow%,Amenity_grass%,Woodland%,Scrub%,Ornamental%,Herbal%,Semi-improved_grassland,Rough_grassland%,Concrete%,Plant_species,Pollinator_species_sample_code,Notes,Species_Order,Species_Family,Habitat_type,Functional_morphotypes,Broad_group
UR3,Penryn,10/06/2022,16:28,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,1,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:33,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,5,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:34,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,5,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:35,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,5,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:36,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,5,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:46,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:47,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:50,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:52,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:53,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:54,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,50.1646912,-5.1132895,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:31,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,3,0,100,0,0,0,0,0,0,0,Taraxacum_agg,Pyrellia_spp.,,Diptera,Muscidae,Amenity,Other_flies,Flies
UR3,Penryn,10/06/2022,16:44,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,8,0,100,0,0,0,0,0,0,0,Lamium_album,Bombus_lapidarius,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:45,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,9,0,100,0,0,0,0,0,0,0,Lamium_album,Bombus_lapidarius,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:25,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,50.1651446,-5.1123926,Unrestored,1,0,100,0,0,0,0,0,0,0,Lotus_corniculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:26,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,1,0,100,0,0,0,0,0,0,0,Lotus_corniculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:48,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,10,0,100,0,0,0,0,0,0,0,Rubus_fruticosus_agg,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:49,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,10,0,100,0,0,0,0,0,0,0,Rubus_fruticosus_agg,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:51,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,10,0,100,0,0,0,0,0,0,0,Rubus_fruticosus_agg,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:43,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,7,0,80,0,0,0,0,0,0,20,Trifolium_pratense,Bombus_pascuorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
UR3,Penryn,10/06/2022,16:29,"Olly, Rakshi",17,50,0,76-100,Moderate_wind,1,,,Unrestored,2,0,85,0,0,0,0,0,0,15,0,0,0,0,0,,,
MS7,Falmouth,14/06/2022,12:05,"Olly, Fred",16,61,0,0-25,Light_breeze,1,50.1552102,-5.0982705,Restored,1,0,0,0,0,0,0,0,100,0,Ranunculus_repens,Leptophytes_spp.,,Orthoptera,Tettigoniidae,Amenity,Crickets,Crickets
MS7,Falmouth,14/06/2022,12:27,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Apis_mellifera,,Hymenoptera,Apidae,Planted_Wildflower,Apis_mellifera,Bees
MS7,Falmouth,14/06/2022,12:55,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,5,15,0,0,0,0,0,0,85,0,Leucanthemum_vulgare,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS7,Falmouth,14/06/2022,12:55,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,5,15,0,0,0,0,0,0,85,0,Leucanthemum_vulgare,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS7,Falmouth,14/06/2022,12:55,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,5,15,0,0,0,0,0,0,85,0,Leucanthemum_vulgare,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS7,Falmouth,14/06/2022,12:55,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,5,15,0,0,0,0,0,0,85,0,Leucanthemum_vulgare,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS7,Falmouth,14/06/2022,13:11,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS7,Falmouth,14/06/2022,12:17,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Leptophytes_spp.,,Orthoptera,Tettigoniidae,Planted_Wildflower,Crickets,Crickets
MS7,Falmouth,14/06/2022,12:49,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Leptophytes_spp.,,Orthoptera,Tettigoniidae,Planted_Wildflower,Crickets,Crickets
MS7,Falmouth,14/06/2022,12:23,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Maniola_jurtina,,Lepidoptera,Nymphalidae,Planted_Wildflower,Lepidoptera,Lepidoptera
MS7,Falmouth,14/06/2022,13:07,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Maniola_jurtina,,Lepidoptera,Nymphalidae,Planted_Wildflower,Lepidoptera,Lepidoptera
MS7,Falmouth,14/06/2022,12:11,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,1,0,0,0,0,0,0,0,100,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:15,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:19,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:21,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:25,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:41,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:41,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:41,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:41,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:41,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:41,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:41,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,13:05,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,13:21,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:45,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:45,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,13:03,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,13:03,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:47,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Empis_femorata,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:09,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,1,0,0,0,0,0,0,0,100,0,Leucanthemum_vulgare,Oscinella_frit,,Diptera,Chloropidae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:33,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Rivellia_syngenesiae,,Diptera,Platystomatidae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:31,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Sarcophaga_spp.,INat_'common_flesh_flies'_12:33,Diptera,Sarcophagidae,Planted_Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:35,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Osmia_caerulescens/aurulenta,,Hymenoptera,Megachilidae,Planted_Wildflower,Solitary_bees,Bees
MS7,Falmouth,14/06/2022,13:19,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Cheilosia_illustrata,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,12:29,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Eristalis_arbustorum,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,12:29,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Eristalis_arbustorum,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,12:29,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,2,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Eristalis_arbustorum,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,12:39,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Platycheirus_spp.,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,12:51,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Leucanthemum_vulgare,Sphaerophoria_scripta,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,12:13,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,1,0,0,0,0,0,0,0,100,0,Leucanthemum_vulgare,Syritta_pipiens,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,13:13,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Hypochaeris_radicata,Apis_mellifera,,Hymenoptera,Apidae,Wildflower,Apis_mellifera,Bees
MS7,Falmouth,14/06/2022,13:23,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Lotus_corniculatus,Apis_mellifera,,Hymenoptera,Apidae,Wildflower,Apis_mellifera,Bees
MS7,Falmouth,14/06/2022,13:15,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Lotus_corniculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS7,Falmouth,14/06/2022,13:15,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Lotus_corniculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS7,Falmouth,14/06/2022,13:15,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Lotus_corniculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS7,Falmouth,14/06/2022,13:27,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,9,80,0,0,0,0,0,0,20,0,Rhinanthus_minor,Bombus_hortorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS7,Falmouth,14/06/2022,13:31,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,9,80,0,0,0,0,0,0,20,0,Rhinanthus_minor,Bombus_hortorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS7,Falmouth,14/06/2022,13:33,"Olly, Fred",16,61,0,0-25,Light_breeze,2,50.1351064,-5.0986037,Restored,10,5,0,0,0,0,0,0,95,0,Rhinanthus_minor,Bombus_pascuorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS7,Falmouth,14/06/2022,12:07,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,1,0,0,0,0,0,0,0,100,0,Trifolium_pratense,Bombus_pascuorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS7,Falmouth,14/06/2022,13:01,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,7,0,0,0,0,0,0,0,100,0,Heracleum_sphondylium,Epuraea_spp.,,Coleoptera,Nitidulidae,Wildflower,Coleoptera,Beetles
MS7,Falmouth,14/06/2022,13:09,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Anthriscus_sylvestris,Sarcophaga_spp.,,Diptera,Sarcophagidae,Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,13:25,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,9,80,0,0,0,0,0,0,20,0,Anthriscus_sylvestris,Scathophaga_stercoraria,,Diptera,Scathophagidae,Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:59,"Olly, Fred",16,61,0,0-25,Light_breeze,2,50.1551992,-5.0988388,Restored,7,0,0,0,0,0,0,0,100,0,Heracleum_sphondylium,Hylemya_spp.,,Diptera,Anthomyiidae,Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,13:29,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,9,80,0,0,0,0,0,0,20,0,Heracleum_sphondylium,Sciara_spp.,,Diptera,Sciaridae,Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:43,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Hypochaeris_radicata,Empis_femorata,,Diptera,Empididae,Wildflower,Other_flies,Flies
MS7,Falmouth,14/06/2022,12:37,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Hypochaeris_radicata,Osmia_caerulescens/aurulenta,,Hymenoptera,Megachilidae,Wildflower,Solitary_bees,Bees
MS7,Falmouth,14/06/2022,13:17,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,8,100,0,0,0,0,0,0,0,0,Anthriscus_sylvestris,Syrphus_virtipennis,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,12:53,"Olly, Fred",16,61,0,0-25,Light_breeze,1,,,Restored,4,0,0,0,0,0,0,0,100,0,Heracleum_sphondylium,Cheilosia_illustrata,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,13:01,"Olly, Fred",16,61,0,0-25,Light_breeze,2,,,Restored,7,0,0,0,0,0,0,0,100,0,Heracleum_sphondylium,Cheilosia_illustrata,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS7,Falmouth,14/06/2022,12:57,"Olly, Fred",16,61,0,0-25,Light_breeze,1,50.1554727,-5.0991647,Restored,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,
UR7,Falmouth,14/06/2022,16:45,"Olly, Fred",18,57,0,0-25,0,1,50.1531332,-5.0792107,Unrestored,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR7,Falmouth,14/06/2022,16:47,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR7,Falmouth,14/06/2022,16:49,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR7,Falmouth,14/06/2022,16:51,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR7,Falmouth,14/06/2022,16:53,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR7,Falmouth,14/06/2022,16:55,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,6,0,100,0,0,0,0,0,0,0,Bellis_perennis,Hylemya_spp.,,Diptera,Anthomyiidae,Amenity,Other_flies,Flies
UR7,Falmouth,14/06/2022,17:03,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,9,0,70,0,0,30,0,0,0,0,Dahlia_pinnata,Bombus_pratorum,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
UR7,Falmouth,14/06/2022,17:01,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,9,0,70,0,0,30,0,0,0,0,Gazania_rigens,Bombus_lapidarius,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
UR7,Falmouth,14/06/2022,17:05,"Olly, Fred",18,57,0,0-25,0,1,50.1541247,-5.0793512,Unrestored,10,0,50,0,0,50,0,0,0,0,0,0,0,0,0,,,
UR7,Falmouth,14/06/2022,16:57,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,7,0,50,0,0,0,0,0,0,50,0,0,0,0,0,,,
UR7,Falmouth,14/06/2022,16:59,"Olly, Fred",18,57,0,0-25,0,1,,,Unrestored,8,0,50,0,0,0,0,0,0,50,0,0,0,0,0,,,
MS6,Falmouth,15/06/2022,11:04,"Olly, Alba",17,67,0,0-25,0,1,,,Restored,9,0,80,0,0,20,0,0,0,0,Bellis_perennis,Musca_autumnalis,,Diptera,Muscidae,Amenity,Other_flies,Flies
MS6,Falmouth,15/06/2022,10:56,"Olly, Alba",17,67,0,0-25,0,1,,,Restored,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
MS6,Falmouth,15/06/2022,11:00,"Olly, Alba",17,67,0,0-25,0,1,,,Restored,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
MS6,Falmouth,15/06/2022,11:02,"Olly, Alba",17,67,0,0-25,0,1,,,Restored,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
MS6,Falmouth,15/06/2022,11:06,"Olly, Alba",17,67,0,0-25,0,1,50.149132,-5.0854636,Restored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
